,train_loss,val-auc
0,1.3515302538871765,0.5129451116729877
1,1.0264173746109009,0.4910977665402444
2,0.7518709897994995,0.4792456805731142
3,1.0898127257823944,0.48814791403286983
4,0.8799891173839569,0.5014222503160556
5,0.9894968271255493,0.49806415929203535
6,0.8612464964389801,0.5154340497260852
7,1.227495789527893,0.50475400337126
8,0.874332845211029,0.5092051201011378
9,0.7018100321292877,0.534647597977244
10,0.9538925290107727,0.5347134428992836
11,1.117802381515503,0.5501211546565529
12,1.2108388543128967,0.5425753265908133
13,0.8917858004570007,0.5575221238938053
14,0.9116136729717255,0.5752212389380531
15,0.8161234557628632,0.5493573535608933
16,1.003195345401764,0.5638827433628317
17,0.8151058256626129,0.5485145385587863
18,0.6918412148952484,0.5516092498946481
19,1.0358341336250305,0.5552833965444585
20,0.8960310220718384,0.5536372734934683
21,1.0580576062202454,0.5522281921618205
22,0.8178819715976715,0.5506479140328697
23,1.140801578760147,0.5554019174041298
24,1.2144919037818909,0.5419037083860092
25,0.995058000087738,0.5616176780446692
26,0.8902477324008942,0.5620917614833545
27,0.951790452003479,0.5694400547829751
